Freq.	V(n005)
1.41253754462269e+11	(-1.65885995238538e+02dB,-1.79981923741587e+02°)
1.44543977074586e+11	(-1.66285995223603e+02dB,-1.79982335207446e+02°)
1.47910838816814e+11	(-1.66685995209443e+02dB,-1.79982737307200e+02°)
1.51356124843614e+11	(-1.67085995196014e+02dB,-1.79983130254047e+02°)
1.54881661891241e+11	(-1.67485995182863e+02dB,-1.79983514256333e+02°)
1.58489319246104e+11	(-1.67885995170395e+02dB,-1.79983889517660e+02°)
1.62181009735885e+11	(-1.68285995158989e+02dB,-1.79984256236999e+02°)
1.65958690743748e+11	(-1.68685995147244e+02dB,-1.79984614608785e+02°)
1.69824365246167e+11	(-1.69085995136610e+02dB,-1.79984964823036e+02°)
1.73780082874929e+11	(-1.69485995126388e+02dB,-1.79985307065437e+02°)
1.77827941003884e+11	(-1.69885995116646e+02dB,-1.79985641517451e+02°)
1.81970085860990e+11	(-1.70285995107012e+02dB,-1.79985968356408e+02°)
1.86208713666278e+11	(-1.70685995098257e+02dB,-1.79986287755603e+02°)
1.90546071796316e+11	(-1.71085995089456e+02dB,-1.79986599884384e+02°)
1.94984459975795e+11	(-1.71485995081527e+02dB,-1.79986904908249e+02°)
1.99526231496879e+11	(-1.71885995073606e+02dB,-1.79987202988922e+02°)
2.04173794466943e+11	(-1.72285995066064e+02dB,-1.79987494284452e+02°)
2.08929613085394e+11	(-1.72685995058848e+02dB,-1.79987778949286e+02°)
2.13796208950213e+11	(-1.73085995052413e+02dB,-1.79988057134358e+02°)
2.18776162394945e+11	(-1.73485995045874e+02dB,-1.79988328987165e+02°)
2.23872113856824e+11	(-1.73885995039767e+02dB,-1.79988594651847e+02°)
2.29086765276767e+11	(-1.74285995033377e+02dB,-1.79988854269262e+02°)
2.34422881531981e+11	(-1.74685995027565e+02dB,-1.79989107977064e+02°)
2.39883291901938e+11	(-1.75085995022258e+02dB,-1.79989355909771e+02°)
2.45470891568492e+11	(-1.75485995017319e+02dB,-1.79989598198842e+02°)
2.51188643150946e+11	(-1.75885995012165e+02dB,-1.79989834972740e+02°)
2.57039578276874e+11	(-1.76285995007871e+02dB,-1.79990066357007e+02°)
2.63026799189526e+11	(-1.76685995003029e+02dB,-1.79990292474324e+02°)
2.69153480392679e+11	(-1.77085994998712e+02dB,-1.79990513444584e+02°)
2.75422870333804e+11	(-1.77485994994510e+02dB,-1.79990729384946e+02°)
2.81838293126432e+11	(-1.77885994990590e+02dB,-1.79990940409906e+02°)
2.88403150312647e+11	(-1.78285994987056e+02dB,-1.79991146631351e+02°)
2.95120922666625e+11	(-1.78685994983748e+02dB,-1.79991348158624e+02°)
3.01995172040187e+11	(-1.79085994980065e+02dB,-1.79991545098575e+02°)
3.09029543251345e+11	(-1.79485994976903e+02dB,-1.79991737555627e+02°)
3.16227766016823e+11	(-1.79885994973905e+02dB,-1.79991925631821e+02°)
3.23593656929613e+11	(-1.80285994970952e+02dB,-1.79992109426878e+02°)
3.31131121482576e+11	(-1.80685994968254e+02dB,-1.79992289038249e+02°)
3.38844156139187e+11	(-1.81085994965188e+02dB,-1.79992464561166e+02°)
3.46736850452515e+11	(-1.81485994962536e+02dB,-1.79992636088694e+02°)
3.54813389233559e+11	(-1.81885994960435e+02dB,-1.79992803711779e+02°)
3.63078054770084e+11	(-1.82285994957712e+02dB,-1.79992967519296e+02°)
3.71535229097155e+11	(-1.82685994955363e+02dB,-1.79993127598100e+02°)
3.80189396320543e+11	(-1.83085994953519e+02dB,-1.79993284033065e+02°)
3.89045144994262e+11	(-1.83485994951699e+02dB,-1.79993436907136e+02°)
3.98107170553479e+11	(-1.83885994949385e+02dB,-1.79993586301367e+02°)
4.07380277804094e+11	(-1.84285994947517e+02dB,-1.79993732294971e+02°)
4.16869383470316e+11	(-1.84685994945677e+02dB,-1.79993874965355e+02°)
4.26579518801573e+11	(-1.85085994944208e+02dB,-1.79994014388165e+02°)
4.36515832240145e+11	(-1.85485994942471e+02dB,-1.79994150637324e+02°)
4.46683592150942e+11	(-1.85885994940747e+02dB,-1.79994283785074e+02°)
4.57088189614853e+11	(-1.86285994939592e+02dB,-1.79994413902011e+02°)
4.67735141287176e+11	(-1.86685994937979e+02dB,-1.79994541057124e+02°)
4.78630092322616e+11	(-1.87085994936843e+02dB,-1.79994665317834e+02°)
4.89778819368423e+11	(-1.87485994935341e+02dB,-1.79994786750025e+02°)
5.01187233627249e+11	(-1.87885994934106e+02dB,-1.79994905418082e+02°)
5.12861383991341e+11	(-1.88285994932840e+02dB,-1.79995021384924e+02°)
5.24807460249748e+11	(-1.88685994932011e+02dB,-1.79995134712039e+02°)
5.37031796370227e+11	(-1.89085994930609e+02dB,-1.79995245459513e+02°)
5.49540873857598e+11	(-1.89485994929560e+02dB,-1.79995353686067e+02°)
5.62341325190322e+11	(-1.89885994928857e+02dB,-1.79995459449085e+02°)
5.75439937337130e+11	(-1.90285994927693e+02dB,-1.79995562804642e+02°)
5.88843655355561e+11	(-1.90685994926802e+02dB,-1.79995663807539e+02°)
6.02559586074329e+11	(-1.91085994926078e+02dB,-1.79995762511330e+02°)
6.16595001861453e+11	(-1.91485994925422e+02dB,-1.79995858968348e+02°)
6.30957344480163e+11	(-1.91885994924558e+02dB,-1.79995953229736e+02°)
6.45654229034625e+11	(-1.92285994923509e+02dB,-1.79996045345473e+02°)
6.60693448007564e+11	(-1.92685994922848e+02dB,-1.79996135364400e+02°)
6.76082975391949e+11	(-1.93085994922366e+02dB,-1.79996223334246e+02°)
6.91830970918903e+11	(-1.93485994921611e+02dB,-1.79996309301654e+02°)
7.07945784384104e+11	(-1.93885994921348e+02dB,-1.79996393312205e+02°)
7.24435960074955e+11	(-1.94285994920527e+02dB,-1.79996475410442e+02°)
7.41310241300882e+11	(-1.94685994919962e+02dB,-1.79996555639895e+02°)
7.58577575029147e+11	(-1.95085994919194e+02dB,-1.79996634043103e+02°)
7.76247116628655e+11	(-1.95485994919022e+02dB,-1.79996710661636e+02°)
7.94328234724243e+11	(-1.95885994918361e+02dB,-1.79996785536119e+02°)
8.12830516164060e+11	(-1.96285994917606e+02dB,-1.79996858706249e+02°)
8.31763771102631e+11	(-1.96685994917671e+02dB,-1.79996930210825e+02°)
8.51138038202335e+11	(-1.97085994916913e+02dB,-1.79997000087758e+02°)
8.70963589956039e+11	(-1.97485994916292e+02dB,-1.79997068374097e+02°)
8.91250938133703e+11	(-1.97885994915736e+02dB,-1.79997135106050e+02°)
9.12010839355866e+11	(-1.98285994915536e+02dB,-1.79997200318997e+02°)
9.33254300796946e+11	(-1.98685994915144e+02dB,-1.79997264047517e+02°)
9.54992586021390e+11	(-1.99085994914979e+02dB,-1.79997326325399e+02°)
9.77237220955764e+11	(-1.99485994914630e+02dB,-1.79997387185663e+02°)
1.00000000000000e+12	(-1.99885994914487e+02dB,-1.79997446660579e+02°)
